"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","228589","Validate_Hana_T081_Pickup_Functionality_with_Existing_customer","Smoke Functional Test Cases","Fri Jul 25 18:26:57 IST 2025","passed","Fri Jul 25 18:30:45 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T081_Pickup_Functionality_with_Existing_customer_FT","Hana POS - Smoke Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T081_Pickup_Functionality_with_Existing_customer_FT","Validate_Hana_T081_Pickup_Functionality_with_Existing_customer"
